"","1789-Washington","1793-Washington","1797-Adams","1801-Jefferson","1805-Jefferson","1809-Madison","1813-Madison","1817-Monroe","1821-Monroe","1825-Adams","1829-Jackson","1833-Jackson","1837-VanBuren","1841-Harrison","1845-Polk","1849-Taylor","1853-Pierce","1857-Buchanan","1861-Lincoln","1865-Lincoln","1869-Grant","1873-Grant","1877-Hayes","1881-Garfield","1885-Cleveland","1889-Harrison","1893-Cleveland","1897-McKinley","1901-McKinley","1905-Roosevelt","1909-Taft","1913-Wilson","1917-Wilson","1921-Harding","1925-Coolidge","1929-Hoover","1933-Roosevelt","1937-Roosevelt","1941-Roosevelt","1945-Roosevelt","1949-Truman","1953-Eisenhower","1957-Eisenhower","1961-Kennedy","1965-Johnson","1969-Nixon","1973-Nixon","1977-Carter","1981-Reagan","1985-Reagan","1989-Bush","1993-Clinton","1997-Clinton","2001-Bush","2005-Bush","2009-Obama","2013-Obama","2017-Trump","2021-Biden"
"enough",0,0,0,1.78428225775939,0,0,0,0,0,0,0,0,0.594760752586463,1.18952150517293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,1.18952150517293,0,0,1.18952150517293,1.18952150517293,0,0.594760752586463,1.18952150517293,0,0,0,0,0,1.18952150517293,0.594760752586463,0,0,0.594760752586463,0,0,0.594760752586463,3.56856451551878,0,0,0,0,0,1.18952150517293
"patriot",0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,2.31255603492643,4.62511206985287,0.770852011642144,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0.770852011642144,0.770852011642144,0.770852011642144
"successful",0,0,0,0.729459326483919,0,0.729459326483919,0.729459326483919,0.729459326483919,0.729459326483919,0,0,0,0,0,1.45891865296784,0,0,1.45891865296784,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,1.45891865296784,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0
"keep",0,0,0,0.279490317807872,0.558980635615743,0.279490317807872,0,0.279490317807872,0.279490317807872,0.558980635615743,0.279490317807872,0.279490317807872,0,1.9564322246551,0,0,0.279490317807872,0,0.558980635615743,0,0,0,0,0.558980635615743,0.279490317807872,0,0,1.11796127123149,0.279490317807872,0,0.558980635615743,0.279490317807872,0.279490317807872,0,0.279490317807872,0.558980635615743,0,0.279490317807872,0.279490317807872,0,0.558980635615743,0,0,0,0.558980635615743,0.279490317807872,0,0,0.838470953423615,0,0.558980635615743,0.279490317807872,0.279490317807872,0.279490317807872,0,0,0.558980635615743,0,0
"firm",0,0,0,0.390640769930538,0,0.390640769930538,0,0,0.390640769930538,0.390640769930538,0.390640769930538,0,1.17192230979161,0,0.390640769930538,0,0.390640769930538,0,0.390640769930538,0,0,0.390640769930538,0,0,0.390640769930538,0,0,0.781281539861076,0,0,0,0.390640769930538,0.390640769930538,0,0.390640769930538,0,0.390640769930538,0,0,0.390640769930538,0.390640769930538,0.390640769930538,0.390640769930538,0,0,0.390640769930538,0,0,0.390640769930538,0,0,0,0,0,0.390640769930538,0.390640769930538,0,0,0
"world's",0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0,0,1.18952150517293,0,0,0,0,0,0,0.594760752586463,1.18952150517293,1.18952150517293,0,0,0,1.18952150517293,0.594760752586463,0.594760752586463,0.594760752586463,0,1.18952150517293,2.97380376293231,0,0,0.594760752586463,0,0,0
"possibility",0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0.691670765594519,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0.691670765594519,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,1.38334153118904,0,0,0,0,0.691670765594519,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,1.38334153118904
"want",0,0,0,0.428429330819938,0.428429330819938,0,0.428429330819938,1.28528799245981,0,0,0.428429330819938,0,1.28528799245981,3.4274346465595,0,0,0,0,0,0,0,0,0,0,0.428429330819938,0,0,0.428429330819938,0,0,0,0,0,1.71371732327975,1.71371732327975,0,0.428429330819938,0,0,0,0.428429330819938,0,2.14214665409969,0,0.428429330819938,1.71371732327975,0,0.428429330819938,0.428429330819938,0,0.856858661639876,0.428429330819938,0,0,0.856858661639876,0,0,0.428429330819938,0
"believe",0,0,0,0.337584040628364,0.337584040628364,0,0,0.168792020314182,0.337584040628364,0,0,0,0.675168081256727,0.843960101570909,0.675168081256727,0.168792020314182,0.506376060942546,0.168792020314182,0.506376060942546,0,0,0.337584040628364,0.168792020314182,0.506376060942546,0,0,0,0.337584040628364,0.168792020314182,0.168792020314182,0.506376060942546,0.168792020314182,0,0.337584040628364,0.506376060942546,0.506376060942546,0.168792020314182,0.168792020314182,0.337584040628364,0.168792020314182,1.35033616251345,0,0.168792020314182,0.168792020314182,0.843960101570909,0.337584040628364,0,0.168792020314182,1.68792020314182,0.675168081256727,0,0.168792020314182,0,0.337584040628364,0.337584040628364,0.168792020314182,0.843960101570909,0,0.506376060942546
"contrary",0,0,0,0.867762024650201,0,0.867762024650201,0,0,0,0,0,0,0.867762024650201,3.4710480986008,0,0,0,0,1.7355240493004,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"earth",0,0,0,0.323693980299925,0,0,0,0,0,0.971081940899775,0,0.323693980299925,0,0,0.64738796059985,0.323693980299925,0,0,0,0,0.323693980299925,0.323693980299925,0,0,0,0.64738796059985,0,0,0,0.64738796059985,0,0,0,0.64738796059985,0.64738796059985,0,0,0,0,0.323693980299925,0.64738796059985,0.64738796059985,1.61846990149962,0.64738796059985,0.323693980299925,2.91324582269932,0,0.323693980299925,0.971081940899775,1.94216388179955,0.323693980299925,0.323693980299925,0.323693980299925,0,0.64738796059985,0.971081940899775,0.64738796059985,0.64738796059985,0
"standard",0,0,0,0.54040309026387,0,0,0,0,0,0.54040309026387,0,0,0.54040309026387,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,1.08080618052774,0,1.62120927079161,0,2.16161236105548,1.08080618052774,1.08080618052774,0,0,1.08080618052774,0,0,0.54040309026387,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0,1.08080618052774,0,0,0,0
"invasion",0,0,0,0.925753971627887,0,0,0,5.55452382976732,1.85150794325577,0,0,0,0.925753971627887,0,0,0,0,3.70301588651155,1.85150794325577,0,0,0,0,0,0,0,0,0,0,0,1.85150794325577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"answer",0,0,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18952150517293,0,0,0,0.594760752586463,0,0,0,0,0,0,0,0.594760752586463,0,0.594760752586463,0,0,0,0,0,0,0,0,0,0.594760752586463,0,1.78428225775939,0.594760752586463,0.594760752586463,1.18952150517293,0,0,0.594760752586463,0.594760752586463,0,0,1.18952150517293,0.594760752586463,0,1.18952150517293
"courage",0,0,0,0.409124175624551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409124175624551,0,1.6364967024982,0,0.409124175624551,0,0.409124175624551,0,0,0,0.409124175624551,0.818248351249103,0.409124175624551,0.818248351249103,0.409124175624551,0,0.818248351249103,0.409124175624551,0,0.409124175624551,0,0,0,0,0,0.818248351249103,0.409124175624551,0.409124175624551,0.409124175624551,0.409124175624551,2.04562087812276,0.818248351249103,1.22737252687365,0.818248351249103,0.409124175624551,0
"federal",0,0,0,0.469822015978163,0,0,0,0,0,1.87928806391265,1.40946604793449,0.939644031956326,1.87928806391265,1.40946604793449,3.7585761278253,0,1.40946604793449,0.469822015978163,1.40946604793449,0,0,0.469822015978163,0,0,1.87928806391265,0,1.40946604793449,0,0,0,4.69822015978163,0,0,0,0,4.22839814380347,0.469822015978163,0.469822015978163,0,0,0,0,0,0,0,0,0,0,1.87928806391265,2.34911007989082,0.469822015978163,0,0,0,0,0,0,0,0
"globe",0,0,0,0.729459326483919,0,0,0,0.729459326483919,0,0.729459326483919,0,0,0.729459326483919,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729459326483919,2.18837797945176,0.729459326483919,0,0,0,0,0,0,0,0.729459326483919,0,0,0.729459326483919,0.729459326483919,0,0
"endure",0,0,0,0.448632716908225,0,0,0,0,0,0,0,0,0,0,0.448632716908225,0,0,0,0.448632716908225,0,0,0,0,0,0,0,0,0.448632716908225,0.448632716908225,0,0,0.448632716908225,0,0,0,0,1.7945308676329,0.89726543381645,0.448632716908225,0,0,0,0,0,0.89726543381645,0.448632716908225,0.448632716908225,0.448632716908225,0.448632716908225,0.448632716908225,0,0.448632716908225,0.448632716908225,0.448632716908225,0,1.7945308676329,1.7945308676329,0,0.89726543381645
"generation",0,0,0,0.308454013743188,0.308454013743188,0,0,0,0,1.85072408245913,0,0,0.616908027486376,0,0.308454013743188,0,0,0.308454013743188,0,0,0,0,0.308454013743188,0.925362041229564,0,0,0,0,0,0.308454013743188,0.308454013743188,0.308454013743188,0,0,0.925362041229564,0,0.308454013743188,0.308454013743188,0.308454013743188,0,0,0,0.308454013743188,1.23381605497275,1.54227006871594,0.616908027486376,0.925362041229564,0,0,0.308454013743188,1.23381605497275,1.23381605497275,0.308454013743188,0.925362041229564,1.23381605497275,2.4676321099455,1.54227006871594,0,0.308454013743188
"use",0,0,0,0.293730756922482,0.293730756922482,0.293730756922482,0,0,0,0,0,0,0,2.64357681230234,0,0,0,0,0.881192270767445,0,0.293730756922482,0,0.293730756922482,0.587461513844963,0,2.05611529845737,0.293730756922482,0,0.293730756922482,0,1.46865378461241,1.76238454153489,0.587461513844963,0,0.293730756922482,0.587461513844963,0.881192270767445,0.881192270767445,0,0,0.587461513844963,0.587461513844963,0.587461513844963,0,0,0.587461513844963,0.587461513844963,0.587461513844963,0.881192270767445,0.293730756922482,0.881192270767445,0,0,0,0.587461513844963,0.587461513844963,0,0,0.293730756922482
"faculty",0,0,0,0.770852011642144,1.54170402328429,0.770852011642144,0.770852011642144,0,0.770852011642144,0.770852011642144,0,0.770852011642144,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770852011642144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"practice",0,0,0,0.492098410689315,0,0,0.98419682137863,0.492098410689315,0.492098410689315,0,0,0,0.492098410689315,0,0,0.98419682137863,0,0.492098410689315,0.492098410689315,0,0,0,0.98419682137863,0.492098410689315,0,1.96839364275726,0,1.47629523206795,0,0,0.492098410689315,0,0,0.98419682137863,0.98419682137863,0,0.492098410689315,0,0,0,0,0.98419682137863,0.98419682137863,0,0,0,0,0,0.492098410689315,0,0,0,0,0,0,0,0,0,0
"prove",0,0,0,0.428429330819938,0.428429330819938,0,0.428429330819938,0,0,0.856858661639876,0,0,0.856858661639876,0.428429330819938,0.428429330819938,0,1.28528799245981,0.856858661639876,0,0,0,0,0.428429330819938,0,0,0,0,0.428429330819938,0,0.428429330819938,0.428429330819938,0,0.428429330819938,2.99900531573957,0,0,0.428429330819938,0,0.428429330819938,0,0.428429330819938,1.28528799245981,0.428429330819938,0,0,0,0,0.428429330819938,0,0,0,0,0,0,0,0,0.428429330819938,0,0
"prosperous",0,0,0,0.594760752586463,0,0.594760752586463,0,1.78428225775939,0,0,0,0,0,0,0.594760752586463,0,0,0.594760752586463,0,0,0,0,1.18952150517293,0,0,1.18952150517293,0,0,0,0,0,0,0,0,1.18952150517293,0,0,0,0,0,0.594760752586463,0,0,0,0.594760752586463,0,0,0,0.594760752586463,0,1.18952150517293,0,0,0,0.594760752586463,1.18952150517293,0,0,0.594760752586463
"labor",0,0,0,0.587461513844963,0,0,0,0,0,0.293730756922482,0,0,0.293730756922482,0.881192270767445,0.587461513844963,0,0.293730756922482,0,1.46865378461241,0,0,0.293730756922482,0.587461513844963,0.587461513844963,1.17492302768993,0.587461513844963,0.587461513844963,1.17492302768993,0.881192270767445,0,1.76238454153489,0.587461513844963,0,0.293730756922482,0.293730756922482,0.293730756922482,0,0,0,0,0.881192270767445,0.881192270767445,0.587461513844963,0,0,0,0,0,0.293730756922482,0.293730756922482,0,0,0.587461513844963,0,0.293730756922482,0.293730756922482,0.293730756922482,0.293730756922482,0
"close",0,0,0,0.448632716908225,0,0,0,0.448632716908225,0,0.448632716908225,0,0,0,0,0,0,0,0.448632716908225,0.448632716908225,0,0,0.448632716908225,0.448632716908225,0.89726543381645,0.448632716908225,0,0,0.448632716908225,0.89726543381645,0,0,0,0.448632716908225,1.34589815072467,0,0,0,0,0,0,0,0.448632716908225,0,0,0.448632716908225,0.448632716908225,0,0.448632716908225,0,0.448632716908225,0,0,0.448632716908225,0,0,0,0,0.448632716908225,0.89726543381645
"everything",0,0,0,0.691670765594519,0,0,0,1.38334153118904,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0,0,0,0,0,0,0,1.38334153118904,0,0.691670765594519,0,0,0,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0.691670765594519
"understand",0,0,0,0.323693980299925,0.64738796059985,0,0,0,0,0,0,0,0.64738796059985,1.2947759211997,0.323693980299925,0,0.323693980299925,0.323693980299925,0.323693980299925,0,0.323693980299925,0,0.323693980299925,0,0,0,0,0.323693980299925,0,0,0.971081940899775,0.323693980299925,0,2.5895518423994,0,0.323693980299925,0.323693980299925,0.971081940899775,0.971081940899775,0.64738796059985,0,0.323693980299925,0,0,0,0.323693980299925,0.971081940899775,0,0.64738796059985,0,0,0,0.323693980299925,0,0,1.61846990149962,0.971081940899775,0.64738796059985,0.64738796059985
"deem",0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0.691670765594519,0.691670765594519,0.691670765594519,0.691670765594519,0,0,1.38334153118904,0,0,0,0.691670765594519,0,0,0,1.38334153118904,1.38334153118904,0.691670765594519,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0.691670765594519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"shape",0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18837797945176,0,0.729459326483919,0,0,0,0.729459326483919,1.45891865296784,0.729459326483919,0,1.45891865296784,0.729459326483919,0,0
"within",0,0,0,0.214549510874857,0.858198043499428,0.214549510874857,0,1.07274755437428,1.07274755437428,0.643648532624571,0.214549510874857,0.429099021749714,0,1.07274755437428,2.78914364137314,0,1.28729706524914,0,0.429099021749714,0,0,0.429099021749714,0.214549510874857,0.858198043499428,0.214549510874857,0.214549510874857,0.429099021749714,0,0.214549510874857,0,1.07274755437428,0,0,0.643648532624571,0.429099021749714,0.429099021749714,0.214549510874857,0.643648532624571,0.643648532624571,0,0.214549510874857,0.429099021749714,0,0,0.214549510874857,0.643648532624571,0,0.429099021749714,0.214549510874857,0.214549510874857,0.214549510874857,0,0.429099021749714,0,0,0,0,0,0.214549510874857
"narrow",0,0,0,0.624723975963906,0.624723975963906,0,0,0,0,0.624723975963906,0,0,0.624723975963906,0,1.24944795192781,0,0,0.624723975963906,0,0,0,0,0,0.624723975963906,0,0,0,0,0,0,0.624723975963906,0,0,0,2.49889590385562,0.624723975963906,0,0,0.624723975963906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624723975963906,0,0.624723975963906,0.624723975963906,0,0,0
"limitation",0,0,0,0.54040309026387,0,0.54040309026387,0,0,0,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,0.54040309026387,0,0,0,0,0.54040309026387,0.54040309026387,1.08080618052774,0.54040309026387,0,0,0,1.08080618052774,0,0,0,1.08080618052774,1.62120927079161,0,0,0,0,0.54040309026387,0,0,0,0,0,1.08080618052774,0,0.54040309026387,0.54040309026387,0.54040309026387,0,0,0,0,0,0,0,0
"exact",0,0,0,0.867762024650201,0,0,0,0,0,0.867762024650201,0,0,0,0,1.7355240493004,0,0,0,0.867762024650201,0,0,0,0,0,1.7355240493004,0.867762024650201,1.7355240493004,0,0,0.867762024650201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"alliance",0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622,0,0.56673202898622,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0,0,0,0,0.56673202898622,1.13346405797244,0,0,0,0,0,0.56673202898622,0.56673202898622,0,0,0,0,0.56673202898622,0.56673202898622,0.56673202898622,0.56673202898622
"competent",0,0,0,0.816609502202819,0,0,0,0.816609502202819,1.63321900440564,0.816609502202819,0,0,0,0,1.63321900440564,0,0,0,1.63321900440564,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0
"tendency",0,0,0,0.925753971627887,0,0,0,0,0,0,0.925753971627887,0,0,7.4060317730231,1.85150794325577,0,0,0,0,0,0,0,0,0,0,0,1.85150794325577,0,0,0,0.925753971627887,0,0,0.925753971627887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vigor",0,0,0,0.729459326483919,0,0,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0.729459326483919,0,0,0,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0.729459326483919,0,0,0,0,0,0.729459326483919,0.729459326483919,0,0,0,0,0.729459326483919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"home",0,0,0,0.191068415025334,0.191068415025334,0,0,0.382136830050668,0,0.191068415025334,0,0,0.573205245076002,0.382136830050668,1.52854732020267,0,0.95534207512667,0.191068415025334,0,0,0,0.191068415025334,0,0.382136830050668,0.191068415025334,0.764273660101336,0.191068415025334,0.191068415025334,0.382136830050668,0,0,0.191068415025334,0.191068415025334,0.764273660101336,0.573205245076002,1.52854732020267,0.382136830050668,0,0.191068415025334,0,0,0.382136830050668,0.191068415025334,0.191068415025334,0,0.573205245076002,1.71961573522801,0.382136830050668,0.191068415025334,0,0.382136830050668,0.382136830050668,0.382136830050668,0,0.382136830050668,0.191068415025334,0.191068415025334,0.382136830050668,0.191068415025334
"safe",0,0,0,0.469822015978163,0,0.469822015978163,0,0.469822015978163,0,0,0,0,0,0.939644031956326,0.469822015978163,0,0.469822015978163,0.469822015978163,0.939644031956326,0,0,0,0.469822015978163,0.939644031956326,0,1.87928806391265,0,1.87928806391265,0,0,0,0,0.469822015978163,0,0,0,0,0,0,0,0,0,0.469822015978163,0,0,0.469822015978163,0.469822015978163,0,0,0,0,0,0.469822015978163,0,0,0,0.939644031956326,0.939644031956326,0.469822015978163
"remedy",0,0,0,0.624723975963906,0,0,0,1.24944795192781,0.624723975963906,0,0,0,0,1.24944795192781,0,0,0.624723975963906,0.624723975963906,0,0,0,0,0.624723975963906,1.24944795192781,0,1.24944795192781,0,1.24944795192781,0,0,2.49889590385562,0,0,0.624723975963906,1.87417192789172,1.24944795192781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"vital",0,0,0,1.13346405797244,0,0,0,0,0.56673202898622,0,0,0,0,0.56673202898622,0,0,0.56673202898622,1.13346405797244,2.26692811594488,0,0,0,0,0,0,0,0.56673202898622,0,0,0,0,0.56673202898622,1.13346405797244,0,0,0.56673202898622,0,0,0.56673202898622,0,0,0.56673202898622,0,0,0,0,1.13346405797244,0,0,0,0,0.56673202898622,0,0,0.56673202898622,0.56673202898622,0,0,0
"republic",0,0,0,0.293730756922482,0,0.587461513844963,0.293730756922482,0,0.293730756922482,0.293730756922482,0,0.587461513844963,1.46865378461241,2.34984605537985,0.587461513844963,0.587461513844963,1.46865378461241,0.587461513844963,0,0,0,0.587461513844963,0,1.17492302768993,0.881192270767445,0.293730756922482,0,0.587461513844963,1.17492302768993,1.17492302768993,0.293730756922482,0,0,2.93730756922482,0.881192270767445,0.587461513844963,0,1.17492302768993,0.587461513844963,0,0,0,0,0.293730756922482,0,0,0,0,0.293730756922482,0.293730756922482,0,0,0,0,0,0,0.293730756922482,0,0.293730756922482
"appeal",0,0,0,0.594760752586463,0,0.594760752586463,0.594760752586463,0,1.18952150517293,0,0,0,0,0,0.594760752586463,0.594760752586463,1.18952150517293,0,0,0,0,0,0,1.18952150517293,0,0.594760752586463,0.594760752586463,0.594760752586463,0,0,0,0,0,0,1.18952150517293,0.594760752586463,0,0,0,0,0,0,0,0,0,0,0,0.594760752586463,0,0,0,0,0,0,0.594760752586463,0,0,0,0
"immediate",0,0,0,0.691670765594519,0,0.691670765594519,0,0.691670765594519,0,1.38334153118904,0,0,0,1.38334153118904,0,0,0,0,0.691670765594519,0,0,0,0.691670765594519,0,0,0,0,1.38334153118904,0,0,1.38334153118904,0,2.07501229678356,0.691670765594519,0,0,1.38334153118904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"discipline",0,0,0,0.816609502202819,0.816609502202819,0,0.816609502202819,0,0,0.816609502202819,0.816609502202819,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0830475110141,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0
"militia",0,0,0,0.816609502202819,0,0.816609502202819,0,2.44982850660846,0.816609502202819,0,1.63321900440564,0,0,0,0,0,0.816609502202819,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816609502202819,0,0
"moment",0,0,0,0.818248351249103,0,0.409124175624551,0,0,0,0.409124175624551,0,0,0,0.409124175624551,0,0,0.409124175624551,0,0,0,0,0,0.409124175624551,0.409124175624551,0,0,0,0.409124175624551,0.409124175624551,0,0,0,0,0,0,0,0.409124175624551,0.409124175624551,0.409124175624551,0,0,1.22737252687365,0.409124175624551,0,1.22737252687365,2.86386922937186,0,0,0,1.22737252687365,1.22737252687365,0,0.409124175624551,0,0,1.6364967024982,0.818248351249103,0.818248351249103,2.45474505374731
"military",0,0,0,0.492098410689315,0,0.492098410689315,0.492098410689315,0,0,1.96839364275726,0.98419682137863,0.98419682137863,0.492098410689315,0,0.492098410689315,0.492098410689315,0.98419682137863,1.47629523206795,0,0,0,0,0,0,0,0,0,0,0.98419682137863,0,0,0,0,1.47629523206795,0.98419682137863,0,0,0,0,0,0.492098410689315,0.98419682137863,0.98419682137863,0,0,0,0,0,0,0.492098410689315,0,0,0,0,0,0,0,0.98419682137863,0
"expense",0,0,0,0.656908659335307,1.97072597800592,0,0,1.31381731867061,0.656908659335307,0,0,0,0.656908659335307,0.656908659335307,0.656908659335307,0,0,0.656908659335307,0,0,0,0,0,0,0,0.656908659335307,0,0,0.656908659335307,0,0.656908659335307,0,0,0,0.656908659335307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656908659335307,0
